data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,rooted,LG+C60,1,-48.411,-48.4109678249,-48.4109678249,2.0,0.1783495033,0.345904666,-86.653,-86.6530308826,-86.6530308826,2.0,0.6856179237,0.8715820312,False,0,0,False,both,-38.242000000000004,38.242000000000004,False,0.0
AA,rooted,LG+C60,2,-46.7955,-46.7955220255,-46.7955220255,4.0,0.2886090591,0.4367243038,-87.7048,-87.7047750023,-87.7047750023,2.0,0.6170740128,0.8147189617,False,0,0,False,both,-40.90930000000001,40.90930000000001,False,-2.0
AA,rooted,LG+C60,3,-38.2773,-38.2773433992,-38.2773433992,3.0,0.1277431678,0.2658317876,-71.9325,-71.9325119741,-71.9325119741,2.0,0.4200389385,0.6157059669,False,0,0,False,both,-33.65520000000001,33.65520000000001,False,-1.0
AA,rooted,LG+C60,4,-60.1356,-60.1356491216,-60.1356491216,2.0,0.1748186159,0.3152404842,-89.5002,-89.5001627636,-89.5001627636,2.0,0.6614711285,0.852175951,False,0,0,False,both,-29.36460000000001,29.36460000000001,False,0.0
AA,rooted,LG+C60,5,-55.6071,-55.6070766377,-55.6070766377,3.0,0.2410642272,0.3738284409,-93.4043,-93.4042793467,-93.4042793467,2.0,0.691393137,0.8715960979,False,0,0,False,both,-37.797200000000004,37.797200000000004,False,-1.0
AA,rooted,LG+C60,6,-45.3339,-45.3339226465,-45.3339226465,3.0,0.192399119,0.3843429862,-70.8952,-70.8952212272,-70.8952212272,2.0,0.658272028,0.8415269852,False,0,0,False,both,-25.561300000000003,25.561300000000003,False,-1.0
AA,rooted,LG+C60,7,-42.8248,-42.8247843326,-42.8247843326,4.0,0.365236768,0.5087063839,-96.2841,-96.2840721471,-96.2840721471,2.0,0.6614160538,0.8413891792,False,0,0,False,both,-53.45929999999999,53.45929999999999,False,-2.0
AA,rooted,LG+C60,8,-30.7472,-30.7472379647,-30.7472379647,2.0,0.0832544663,0.2559749633,-66.6042,-66.6042471908,-66.6042471908,2.0,0.5405089855,0.7276039124,False,0,0,False,both,-35.857000000000006,35.857000000000006,False,0.0
AA,rooted,LG+C60,9,-41.3954,-41.3954434385,-41.3954434385,3.0,0.1907832143,0.3397348188,-84.6761,-84.6761276084,-84.6761276084,2.0,0.6443760395,0.8253259659,False,0,0,False,both,-43.2807,43.2807,False,-1.0
AA,rooted,LG+C60,10,-34.5295,-34.5294587137,-34.5294587137,3.0,0.19077993,0.3691793731,-79.0731,-79.0730806215,-79.0730806215,2.0,0.537776947,0.7186319828,False,0,0,False,both,-44.5436,44.5436,False,-1.0
AA,rooted,LG+G4,1,-42.613159,-42.6131587341,-42.6131587341,2.0,0.0062109591,0.0231640963,-42.613159,-42.6131587341,-42.6131587341,2.0,0.0514919758,0.0925910473,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,2,-43.57257,-43.5725699033,-43.5725699033,3.0,0.0052012261,0.0140315997,-43.57257,-43.5725699033,-43.5725699033,3.0,0.0638689995,0.0901269913,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,3,-34.215232,-34.2152321092,-34.2152321092,2.0,0.0036769533,0.0121654239,-34.215232,-34.2152321092,-34.2152321092,2.0,0.0505788326,0.086359024,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,4,-58.34419,-58.3441903711,-58.3441903711,2.0,0.0034260703,0.0120641622,-58.34419,-58.3441903711,-58.3441903711,2.0,0.0461120605,0.07898283,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,5,-50.60373,-50.6037299625,-50.6037299625,2.0,0.0046599163,0.0216509928,-50.60373,-50.6037299625,-50.6037299625,2.0,0.0492088795,0.0629920959,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,6,-51.853843,-51.8538432516,-51.8538432516,3.0,0.0073327119,0.0172629161,-51.853843,-51.8538432516,-51.8538432516,3.0,0.069092989,0.0790390968,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,7,-66.528401,-66.5284005442,-66.5284005442,3.0,0.0070710047,0.01556582,-66.528401,-66.5284005442,-66.5284005442,3.0,0.0649662018,0.0768370628,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,8,-45.163155,-45.1631553489,-45.1631553489,3.0,0.0086594601,0.0268169809,-45.163155,-45.1631553489,-45.1631553489,3.0,0.0702569485,0.0904641151,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,9,-28.217819,-28.2178192118,-28.2178192118,2.0,0.0037216721,0.0130797811,-28.217819,-28.2178192118,-28.2178192118,2.0,0.0418491364,0.0651931763,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,10,-52.231709,-52.2317086024,-52.2317086024,3.0,0.0054219412,0.042700375,-52.231709,-52.2317086024,-52.2317086024,3.0,0.0711898804,0.0927379131,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,1,-57.219445,-57.2194446528,-57.2194446528,3.0,0.0060513122,0.0339514161,-57.219445,-57.2194446528,-57.2194446528,3.0,0.0414550304,0.0678801537,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,2,-47.215632,-47.2156318982,-47.2156318982,2.0,0.00463686,0.0153136379,-47.215632,-47.2156318982,-47.2156318982,2.0,0.0367319584,0.0492489338,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,3,-40.373856,-40.3738555651,-40.3738555651,2.0,0.002188012,0.0106551112,-40.373856,-40.3738555651,-40.3738555651,2.0,0.0339710712,0.0904488564,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,4,-53.477257,-53.4772568056,-53.4772568056,2.0,0.0022329348,0.010571003,-53.477257,-53.4772568056,-53.4772568056,2.0,0.0322771072,0.0665199757,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,5,-57.343863,-57.3438629269,-57.3438629269,2.0,0.0019583143,0.0117514688,-57.343863,-57.3438629269,-57.3438629269,2.0,0.0315811634,0.0743498802,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,6,-51.090729,-51.0907294713,-51.0907294713,3.0,0.0060250559,0.0144902831,-51.090729,-51.0907294713,-51.0907294713,3.0,0.0557990074,0.0801310539,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,7,-56.392015,-56.3920148813,-56.3920148813,3.0,0.0054425774,0.0430843038,-56.392015,-56.3920148813,-56.3920148813,3.0,0.0419869423,0.0974628925,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,8,-41.06191,-41.0619100948,-41.0619100948,3.0,0.0063364399,0.0181872249,-41.06191,-41.0619100948,-41.0619100948,3.0,0.0465431213,0.0586161613,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,9,-28.962855,-28.9628546212,-28.9628546212,2.0,0.002648585,0.0113014099,-28.962855,-28.9628546212,-28.9628546212,2.0,0.0300991535,0.0593090057,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,10,-42.540904,-42.5409044996,-42.5409044996,3.0,0.0040841484,0.0448202672,-42.540904,-42.5409044996,-42.5409044996,3.0,0.0311491489,0.0711081028,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I+G4,1,-44.806777,-45.3202352806,-44.8067774344,,,0.1479351069,-44.806777,-45.3202352813,-44.8067774344,,,1.3422679901,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,2,-45.21315,-45.2131496912,-45.2131496912,,,0.0986673362,-45.21315,-45.2131496912,-45.2131496912,,,0.8271739483,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,3,-28.985273,-28.9853267335,-28.985272507,,,0.0493511814,-28.985273,-28.9853267335,-28.985272507,,,0.4191470146,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,4,-46.583952,-46.6940815652,-46.5839523804,,,0.1279925709,-46.583952,-46.6940815652,-46.5839523804,,,1.0595428944,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,5,-36.259586,-36.2595860393,-36.2595860393,,,0.0632981081,-36.259586,-36.2595860393,-36.2595860393,,,0.5153648853,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,6,-42.137416,-42.1648613153,-42.1374160484,,,0.062537692,-42.137416,-42.1648613153,-42.1374160484,,,0.5468738079,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,7,-46.534185,-46.53418464,-46.53418464,,,0.15470511,-46.534185,-46.53418464,-46.53418464,,,1.4011979103,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,8,-36.836102,-37.2654475038,-36.8361022859,,,0.0590390982,-36.836102,-37.2654475038,-36.8361022859,,,0.5296268463,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,9,-48.238176,-48.2381757404,-48.2381757404,,,0.1043496327,-48.238176,-48.2381757404,-48.2381757404,,,0.8621308804,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,10,-42.375323,-42.3753225263,-42.3753225263,,,0.1114006978,-42.375323,-42.3753225263,-42.3753225263,,,0.645829916,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+R4,1,-60.602739,-60.6027389154,-60.6027389154,3.0,0.0231633009,0.0317621171,-60.624014,-60.624013844,-60.624013844,1.0,0.0549929142,0.0772891045,False,0,0,False,both,-0.02127500000000282,0.02127500000000282,False,-2.0
AA,rooted,LG+R4,2,-48.178228,-48.1782278452,-48.1782278452,3.0,0.0254590781,0.0340338638,-48.177404,-48.1774043569,-48.1774043569,1.0,0.0535109043,0.0755660534,False,0,0,False,both,0.0008239999999943848,0.0008239999999943848,True,-2.0
AA,rooted,LG+R4,3,-55.164687,-55.1646871058,-55.1646871058,3.0,0.0234558159,0.032179751,-55.207212,-55.2072120885,-55.2072120885,3.0,0.0846750736,0.1117060184,False,0,0,False,both,-0.042524999999997704,0.042524999999997704,False,0.0
AA,rooted,LG+R4,4,-50.900493,-50.9004926137,-50.9004926137,3.0,0.0264769504,0.035175032,-50.885288,-50.8852879701,-50.8852879701,1.0,0.06062603,0.0956680775,False,0,0,False,both,0.015204999999994584,0.015204999999994584,False,-2.0
AA,rooted,LG+R4,5,-46.24553,-46.2455295894,-46.2455295894,3.0,0.0232203752,0.0317677599,-47.182449,-47.1824494032,-47.1824494032,1.0,0.0674648285,0.0879909992,False,0,0,False,both,-0.9369189999999961,0.9369189999999961,False,-2.0
AA,rooted,LG+R4,6,-54.027845,-54.0278452848,-54.0278452848,6.0,0.0467317062,0.0555990376,-55.544163,-55.5441625596,-55.5441625596,1.0,0.0730612278,0.0971901417,False,0,0,False,both,-1.5163179999999983,1.5163179999999983,False,-5.0
AA,rooted,LG+R4,7,-35.452286,-35.4522864303,-35.4522864303,2.0,0.013129083,0.0214703567,-35.444209,-35.4442086887,-35.4442086887,3.0,0.0610101223,0.0993330479,False,0,0,False,both,0.008077000000000112,0.008077000000000112,True,1.0
AA,rooted,LG+R4,8,-40.563256,-40.5632555733,-40.5632555733,3.0,0.0268333391,0.0357648116,-40.552943,-40.5529432698,-40.5529432698,1.0,0.0601890087,0.0898041725,False,0,0,False,both,0.01031300000000357,0.01031300000000357,False,-2.0
AA,rooted,LG+R4,9,-68.716488,-68.7164878668,-68.7164878668,3.0,0.024331151,0.032570343,-68.716473,-68.7164732551,-68.7164732551,3.0,0.0834410191,0.0937690735,False,0,0,False,both,1.5000000004761205e-05,1.5000000004761205e-05,True,0.0
AA,rooted,LG+R4,10,-53.202111,-53.2021112513,-53.2021112513,2.0,0.0151363979,0.0235502003,-53.231519,-53.2315194276,-53.2315194276,1.0,0.0525689125,0.0767071247,False,0,0,False,both,-0.029407999999996548,0.029407999999996548,False,-1.0
AA,unrooted,LG+C60,1,-40.979,-40.9789921887,-40.9789921887,3.0,0.235528857,0.3692457038,-89.5385,-89.5385393719,-89.5385393719,2.0,0.7159860134,0.9512250423,False,0,0,False,both,-48.5595,48.5595,False,-1.0
AA,unrooted,LG+C60,2,-43.4233,-43.4233162654,-43.4233162654,2.0,0.1589639504,0.2913541622,-66.019,-66.0190246398,-66.0190246398,2.0,0.6773200035,0.8870129585,False,0,0,False,both,-22.595700000000008,22.595700000000008,False,0.0
AA,unrooted,LG+C60,10,-34.678,-34.6779505986,-34.6779505986,3.0,0.3128221687,0.4742606939,-67.8917,-67.8917045832,-67.8917045832,2.0,0.6804652214,0.8689661026,False,0,0,False,both,-33.2137,33.2137,False,-1.0
