data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,unrooted,LG+G4,1,-51.5526,-51.553,-51.553,3.0,0.004,0.027,-51.5526,-51.553,-51.553,3.0,0.044,0.075,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,2,-45.9581,-45.958,-45.958,2.0,0.002,0.013,-45.9581,-45.958,-45.958,2.0,0.036,0.056,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,3,-65.4274,-65.427,-65.427,3.0,0.005,0.014,-65.4274,-65.427,-65.427,3.0,0.063,0.085,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,4,-46.2536,-46.254,-46.254,3.0,0.003,0.011,-46.2536,-46.254,-46.254,3.0,0.039,0.053,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,5,-41.6674,-41.667,-41.667,3.0,0.002,0.011,-41.6674,-41.667,-41.667,3.0,0.031,0.059,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,6,-46.607,-46.607,-46.607,3.0,0.005,0.013,-46.607,-46.607,-46.607,3.0,0.069,0.094,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,7,-33.4254,-33.425,-33.425,2.0,0.002,0.01,-33.4254,-33.425,-33.425,2.0,0.025,0.051,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,8,-29.2651,-29.265,-29.265,2.0,0.002,0.01,-29.2651,-29.265,-29.265,2.0,0.037,0.062,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,9,-47.7809,-47.781,-47.781,3.0,0.003,0.011,-47.7809,-47.781,-47.781,3.0,0.04,0.05,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,10,-56.5387,-56.539,-56.539,2.0,0.004,0.024,-56.5387,-56.539,-56.539,2.0,0.041,0.064,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,1,-32.8483,-32.848,-32.848,2.0,0.002,0.02,-32.8483,-32.848,-32.848,2.0,0.029,0.123,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,2,-60.8509,-60.851,-60.851,2.0,0.001,0.01,-60.8509,-60.851,-60.851,2.0,0.027,0.056,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,3,-41.2129,-41.213,-41.213,2.0,0.001,0.009,-41.2129,-41.213,-41.213,2.0,0.021,0.063,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,4,-42.6494,-42.649,-42.649,2.0,0.001,0.008,-42.6494,-42.649,-42.649,2.0,0.022,0.05,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,5,-64.9414,-64.941,-64.941,2.0,0.001,0.008,-64.9414,-64.941,-64.941,2.0,0.022,0.041,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,6,-54.8024,-54.802,-54.802,2.0,0.001,0.008,-54.8024,-54.802,-54.802,2.0,0.025,0.048,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,7,-42.9675,-42.968,-42.968,2.0,0.002,0.009,-42.9675,-42.968,-42.968,2.0,0.031,0.054,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,8,-57.777,-57.777,-57.777,2.0,0.002,0.009,-57.777,-57.777,-57.777,2.0,0.028,0.043,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,9,-33.6774,-33.677,-33.677,2.0,0.002,0.011,-33.6774,-33.677,-33.677,2.0,0.023,0.044,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,10,-38.1485,-38.148,-38.148,3.0,0.001,0.008,-38.1485,-38.148,-38.148,3.0,0.024,0.073,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I+G4,1,-44.1689,,-44.169,,,0.033,-44.1728,,-44.173,,,0.602,False,0,0,False,both,-0.003900000000001569,0.003900000000001569,True,
