data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,rooted,LG+G4,3,-34.2152,-34.215,-34.215,2.0,0.006,0.067,-34.2152,-34.215,-34.215,2.0,0.032,0.041,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,4,-58.3442,-58.344,-58.344,2.0,0.006,0.059,-58.3442,-58.344,-58.344,2.0,0.029,0.038,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,5,-50.6037,-50.604,-50.604,2.0,0.007,0.093,-50.6037,-50.604,-50.604,2.0,0.039,0.047,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,6,-51.8538,-51.854,-51.854,3.0,0.009,0.072,-51.8538,-51.854,-51.854,3.0,0.066,0.102,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,7,-66.5284,-66.528,-66.528,3.0,0.007,0.045,-66.5284,-66.528,-66.528,3.0,0.054,0.072,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,8,-45.1632,-45.163,-45.163,3.0,0.008,0.037,-45.1632,-45.163,-45.163,3.0,0.063,0.073,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,9,-28.2178,-28.218,-28.218,2.0,0.003,0.041,-28.2178,-28.218,-28.218,2.0,0.032,0.043,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,10,-52.2317,-52.232,-52.232,3.0,0.008,0.054,-52.2317,-52.232,-52.232,3.0,0.047,0.055,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,1,-57.2194,-57.219,-57.219,3.0,0.002,0.028,-57.2194,-57.219,-57.219,3.0,0.024,0.032,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,2,-47.2156,-47.216,-47.216,2.0,0.005,0.033,-47.2156,-47.216,-47.216,2.0,0.035,0.066,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,3,-40.3739,-40.374,-40.374,2.0,0.002,0.029,-40.3739,-40.374,-40.374,2.0,0.027,0.087,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,4,-53.4773,-53.477,-53.477,2.0,0.002,0.032,-53.4773,-53.477,-53.477,2.0,0.019,0.04,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,5,-57.3439,-57.344,-57.344,2.0,0.001,0.022,-57.3439,-57.344,-57.344,2.0,0.017,0.025,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,6,-51.0907,-51.091,-51.091,3.0,0.007,0.05,-51.0907,-51.091,-51.091,3.0,0.035,0.043,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,7,-56.392,-56.392,-56.392,3.0,0.002,0.029,-56.392,-56.392,-56.392,3.0,0.027,0.052,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,8,-41.0619,-41.062,-41.062,3.0,0.005,0.032,-41.0619,-41.062,-41.062,3.0,0.034,0.042,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,9,-28.9629,-28.963,-28.963,2.0,0.003,0.036,-28.9629,-28.963,-28.963,2.0,0.018,0.035,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,10,-42.5409,-42.541,-42.541,3.0,0.002,0.032,-42.5409,-42.541,-42.541,3.0,0.018,0.036,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I+G4,1,-44.8068,,-44.807,,,0.112,-44.8068,,-44.807,,,0.971,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,2,-45.2131,,-45.213,,,0.077,-45.2131,,-45.213,,,0.594,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,3,-28.9853,,-28.985,,,0.045,-28.9853,,-28.985,,,0.339,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,4,-46.584,,-46.584,,,0.105,-46.584,,-46.584,,,0.803,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,5,-36.2596,,-36.26,,,0.045,-36.2596,,-36.26,,,0.398,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,6,-42.1374,,-42.137,,,0.07,-42.1374,,-42.137,,,0.417,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,7,-46.5342,,-46.534,,,0.102,-46.5342,,-46.534,,,0.994,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,8,-36.8361,,-36.836,,,0.076,-36.8361,,-36.836,,,0.407,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,9,-48.2382,,-48.238,,,0.103,-48.2382,,-48.238,,,0.628,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,10,-42.3753,,-42.375,,,0.066,-42.3753,,-42.375,,,0.48,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+R4,1,-60.6027,-60.603,-60.603,3.0,0.025,0.067,-60.624,-60.624013844,-60.624013844,1.0,0.0457289219,0.0709750652,False,0,0,False,both,-0.02130000000000365,0.02130000000000365,False,-2.0
AA,rooted,LG+R4,2,-48.1782,-48.178,-48.178,3.0,0.018,0.061,-48.1774,-48.1774043569,-48.1774043569,1.0,0.0391199589,0.0514109135,False,0,0,False,both,0.0007999999999981355,0.0007999999999981355,True,-2.0
AA,rooted,LG+R4,3,-55.1647,-55.165,-55.165,3.0,0.024,0.046,-55.2072,-55.2072120885,-55.2072120885,3.0,0.0579810143,0.076292038,False,0,0,False,both,-0.042499999999996874,0.042499999999996874,False,0.0
AA,rooted,LG+R4,4,-50.9005,-50.9,-50.9,3.0,0.017,0.037,-50.8853,-50.8852879701,-50.8852879701,1.0,0.047752142,0.0947880745,False,0,0,False,both,0.015200000000000102,0.015200000000000102,False,-2.0
AA,rooted,LG+R4,5,-46.2455,-46.246,-46.246,3.0,0.017,0.046,-47.1824,-47.1824494032,-47.1824494032,1.0,0.0541541576,0.0639231205,False,0,0,False,both,-0.9369000000000014,0.9369000000000014,False,-2.0
AA,rooted,LG+R4,6,-54.0278,-54.028,-54.028,6.0,0.034,0.062,-55.5442,-55.5441625596,-55.5441625596,1.0,0.0547330379,0.0683410168,False,0,0,False,both,-1.5163999999999973,1.5163999999999973,False,-5.0
AA,rooted,LG+R4,7,-35.4523,-35.452,-35.452,2.0,0.016,0.049,-35.4442,-35.4442086887,-35.4442086887,3.0,0.0521259308,0.0808060169,False,0,0,False,both,0.008099999999998886,0.008099999999998886,True,1.0
AA,rooted,LG+R4,8,-40.5633,-40.563,-40.563,3.0,0.015,0.026,-40.5529,-40.5529432698,-40.5529432698,1.0,0.0424699783,0.0647370815,False,0,0,False,both,0.010399999999997078,0.010399999999997078,False,-2.0
AA,rooted,LG+R4,9,-68.7165,-68.716,-68.716,3.0,0.015,0.038,-68.7165,-68.7164732551,-68.7164732551,3.0,0.0655257702,0.085860014,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+R4,10,-53.2021,-53.202,-53.202,2.0,0.012,0.027,-53.2315,-53.2315194276,-53.2315194276,1.0,0.0450201035,0.0813229084,False,0,0,False,both,-0.02939999999999543,0.02939999999999543,False,-1.0
AA,unrooted,LG,1,-39.1115,-39.112,-39.112,1.0,0.001,0.034,-39.1115,-39.112,-39.112,1.0,0.012,0.021,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,2,-34.0114,-34.011,-34.011,1.0,0.001,0.029,-34.0114,-34.011,-34.011,1.0,0.012,0.02,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,3,-42.58,-42.58,-42.58,1.0,0.001,0.041,-42.58,-42.58,-42.58,1.0,0.012,0.02,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,4,-33.1938,-33.194,-33.194,1.0,0.0,0.026,-33.1938,-33.194,-33.194,1.0,0.011,0.03,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,5,-33.1292,-33.129,-33.129,1.0,0.001,0.029,-33.1292,-33.129,-33.129,1.0,0.013,0.022,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,6,-36.2758,-36.276,-36.276,1.0,0.0,0.048,-36.2758,-36.276,-36.276,1.0,0.008,0.015,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,7,-51.49,-51.49,-51.49,1.0,0.001,0.03,-51.49,-51.49,-51.49,1.0,0.012,0.02,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,8,-59.9108,-59.911,-59.911,1.0,0.0,0.027,-59.9108,-59.911,-59.911,1.0,0.01,0.03,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,9,-46.0654,-46.065,-46.065,1.0,0.001,0.03,-46.0654,-46.065,-46.065,1.0,0.011,0.021,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,10,-26.8698,-26.87,-26.87,1.0,0.0,0.034,-26.8698,-26.87,-26.87,1.0,0.009,0.031,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+C60,1,-40.979,-40.979,-40.979,3.0,0.217,0.282,-89.5385,-89.539,-89.539,2.0,0.59,0.647,False,0,0,False,both,-48.5595,48.5595,False,-1.0
AA,unrooted,LG+C60,2,-43.4233,-43.423,-43.423,2.0,0.149,0.2,-66.019,-66.019,-66.019,2.0,0.572,0.633,False,0,0,False,both,-22.595700000000008,22.595700000000008,False,0.0
AA,unrooted,LG+C60,3,-54.5806,-54.581,-54.581,3.0,0.249,0.296,-85.6111,-85.611,-85.611,2.0,0.566,0.601,False,0,0,False,both,-31.030499999999996,31.030499999999996,False,-1.0
AA,unrooted,LG+C60,4,-53.6699,-53.67,-53.67,3.0,0.187,0.247,-91.8151,-91.815,-91.815,2.0,0.586,0.639,False,0,0,False,both,-38.1452,38.1452,False,-1.0
AA,unrooted,LG+C60,5,-32.052,-32.052,-32.052,2.0,0.078,0.125,-68.0634,-68.063,-68.063,2.0,0.341,0.372,False,0,0,False,both,-36.0114,36.0114,False,0.0
AA,unrooted,LG+C60,6,-42.6845,-42.684,-42.684,3.0,0.178,0.233,-90.1662,-90.166,-90.166,2.0,0.544,0.591,False,0,0,False,both,-47.481700000000004,47.481700000000004,False,-1.0
AA,unrooted,LG+C60,7,-48.4746,-48.475,-48.475,4.0,0.268,0.321,-58.9594,-58.959,-58.959,2.0,0.572,0.633,False,0,0,False,both,-10.4848,10.4848,False,-2.0
AA,unrooted,LG+C60,8,-44.1678,-44.168,-44.168,3.0,0.19,0.244,-71.6126,-71.613,-71.613,2.0,0.556,0.612,False,0,0,False,both,-27.4448,27.4448,False,-1.0
AA,unrooted,LG+C60,9,-34.5222,-34.522,-34.522,3.0,0.316,0.366,-82.4043,-82.404,-82.404,2.0,0.575,0.604,False,0,0,False,both,-47.88210000000001,47.88210000000001,False,-1.0
AA,unrooted,LG+C60,10,-34.678,-34.678,-34.678,3.0,0.284,0.341,-67.8917,-67.892,-67.892,2.0,0.567,0.628,False,0,0,False,both,-33.2137,33.2137,False,-1.0
AA,unrooted,LG+G4,1,-51.5526,-51.553,-51.553,3.0,0.006,0.025,-51.5526,-51.553,-51.553,3.0,0.04,0.098,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,2,-45.9581,-45.958,-45.958,2.0,0.005,0.03,-45.9581,-45.958,-45.958,2.0,0.03,0.04,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,3,-65.4274,-65.427,-65.427,3.0,0.012,0.035,-65.4274,-65.427,-65.427,3.0,0.061,0.071,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,4,-46.2536,-46.254,-46.254,3.0,0.006,0.024,-46.2536,-46.254,-46.254,3.0,0.039,0.048,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,5,-41.6674,-41.667,-41.667,3.0,0.003,0.021,-41.6674,-41.667,-41.667,3.0,0.029,0.04,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,6,-46.607,-46.607,-46.607,3.0,0.012,0.045,-46.607,-46.607,-46.607,3.0,0.06,0.07,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,7,-33.4254,-33.425,-33.425,2.0,0.004,0.035,-33.4254,-33.425,-33.425,2.0,0.021,0.03,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,8,-29.2651,-29.265,-29.265,2.0,0.004,0.032,-29.2651,-29.265,-29.265,2.0,0.029,0.042,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,9,-47.7809,-47.781,-47.781,3.0,0.004,0.016,-47.7809,-47.781,-47.781,3.0,0.038,0.047,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,10,-56.5387,-56.539,-56.539,2.0,0.008,0.042,-56.5387,-56.539,-56.539,2.0,0.037,0.078,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,1,-32.8483,-32.848,-32.848,2.0,0.004,0.042,-32.8483,-32.848,-32.848,2.0,0.02,0.039,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,2,-60.8509,-60.851,-60.851,2.0,0.002,0.035,-60.8509,-60.851,-60.851,2.0,0.017,0.041,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,3,-41.2129,-41.213,-41.213,2.0,0.002,0.029,-41.2129,-41.213,-41.213,2.0,0.018,0.027,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,4,-42.6494,-42.649,-42.649,2.0,0.002,0.049,-42.6494,-42.649,-42.649,2.0,0.013,0.03,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,5,-64.9414,-64.941,-64.941,2.0,0.002,0.036,-64.9414,-64.941,-64.941,2.0,0.016,0.024,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,6,-54.8024,-54.802,-54.802,2.0,0.002,0.041,-54.8024,-54.802,-54.802,2.0,0.018,0.026,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,7,-42.9675,-42.968,-42.968,2.0,0.003,0.026,-42.9675,-42.968,-42.968,2.0,0.026,0.036,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,8,-57.777,-57.777,-57.777,2.0,0.003,0.021,-57.777,-57.777,-57.777,2.0,0.026,0.035,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,9,-33.6774,-33.677,-33.677,2.0,0.002,0.012,-33.6774,-33.677,-33.677,2.0,0.02,0.029,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,10,-38.1485,-38.148,-38.148,3.0,0.001,0.023,-38.1485,-38.148,-38.148,3.0,0.016,0.037,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I+G4,1,-44.1689,,-44.169,,,0.082,-44.1689,,-44.169,,,0.387,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,2,-51.1984,,-51.198,,,0.054,-51.1984,,-51.198,,,0.516,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,3,-42.4307,,-42.431,,,0.085,-42.4307,,-42.431,,,0.629,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,4,-52.6315,,-52.631,,,0.07,-52.6315,,-52.631,,,0.469,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,5,-38.9141,,-38.914,,,0.068,-38.9141,,-38.914,,,0.465,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,6,-51.6059,,-51.606,,,0.064,-51.6059,,-51.606,,,0.532,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,7,-53.4563,,-53.456,,,0.074,-53.4563,,-53.456,,,0.533,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,8,-32.4813,,-32.481,,,0.06,-32.4813,,-32.481,,,0.339,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,9,-44.1309,,-44.131,,,0.084,-44.1309,,-44.131,,,0.583,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+I+G4,10,-33.2067,,-33.207,,,0.048,-33.2067,,-33.207,,,0.314,False,0,0,False,both,0.0,0.0,True,
AA,unrooted,LG+R4,1,-41.6627,-41.663,-41.663,3.0,0.024,0.048,-41.6522,-41.6522329616,-41.6522329616,3.0,0.0613119602,0.1094489098,False,0,0,False,both,0.010500000000000398,0.010500000000000398,False,0.0
AA,unrooted,LG+R4,2,-47.7273,-47.727,-47.727,8.0,0.046,0.075,-49.1831,-49.1831453153,-49.1831453153,1.0,0.062240839,0.0930469036,False,0,0,False,both,-1.4558000000000035,1.4558000000000035,False,-7.0
AA,unrooted,LG+R4,3,-43.3237,-43.324,-43.324,5.0,0.033,0.082,-43.9513,-43.9512744697,-43.9512744697,1.0,0.0558769703,0.0783030987,False,0,0,False,both,-0.627600000000001,0.627600000000001,False,-4.0
AA,unrooted,LG+R4,4,-46.4772,-46.477,-46.477,2.0,0.01,0.034,-46.5398,-46.539755729,-46.539755729,1.0,0.048404932,0.070155859,False,0,0,False,both,-0.06259999999999621,0.06259999999999621,False,-1.0
AA,unrooted,LG+R4,5,-60.1078,-60.108,-60.108,7.0,0.036,0.063,-60.4554,-60.4553845947,-60.4553845947,1.0,0.0531349182,0.0617139339,False,0,0,False,both,-0.3475999999999999,0.3475999999999999,False,-6.0
AA,unrooted,LG+R4,6,-32.1779,-32.178,-32.178,2.0,0.011,0.03,-32.1684,-32.1683909017,-32.1683909017,3.0,0.042963028,0.0549719334,False,0,0,False,both,0.009500000000002728,0.009500000000002728,True,1.0
AA,unrooted,LG+R4,7,-54.4718,-54.472,-54.472,2.0,0.018,0.049,-54.6106,-54.6106049116,-54.6106049116,1.0,0.0426018238,0.0595550537,False,0,0,False,both,-0.13879999999999626,0.13879999999999626,False,-1.0
AA,unrooted,LG+R4,8,-65.559,-65.559,-65.559,3.0,0.025,0.074,-66.4528,-66.452762232,-66.452762232,1.0,0.071709156,0.0935800076,False,0,0,False,both,-0.8937999999999988,0.8937999999999988,False,-2.0
AA,unrooted,LG+R4,9,-43.6386,-43.639,-43.639,3.0,0.025,0.057,-45.4018,-45.4018365379,-45.4018365379,1.0,0.0562820435,0.0762679577,False,0,0,False,both,-1.7632000000000048,1.7632000000000048,False,-2.0
AA,unrooted,LG+R4,10,-51.0529,-51.053,-51.053,9.0,0.033,0.054,-52.4929,-52.4928628692,-52.4928628692,1.0,0.064551115,0.0758690834,False,0,0,False,both,-1.4399999999999977,1.4399999999999977,False,-8.0
DNA,rooted,GTR,1,-21.7742,-21.774,-21.774,10.0,0.009,0.064,-21.7743,-21.774,-21.774,10.0,0.108,0.116,False,0,0,False,both,-9.999999999976694e-05,9.999999999976694e-05,True,0.0
DNA,rooted,GTR,2,-19.5972,-19.597,-19.597,3.0,0.003,0.039,-19.5972,-19.597,-19.597,3.0,0.033,0.041,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,3,-19.7937,-19.794,-19.794,3.0,0.002,0.058,-19.7937,-19.794,-19.794,3.0,0.02,0.027,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,4,-31.8623,-31.862,-31.862,11.0,0.009,0.037,-31.8622,-31.862,-31.862,11.0,0.106,0.113,False,0,0,False,both,9.999999999976694e-05,9.999999999976694e-05,True,0.0
DNA,rooted,GTR,5,-28.3623,-28.362,-28.362,4.0,0.003,0.029,-28.3623,-28.362,-28.362,4.0,0.052,0.06,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,6,-23.2969,-23.297,-23.297,6.0,0.003,0.025,-23.2966,-23.297,-23.297,6.0,0.053,0.061,False,0,0,False,both,0.0002999999999993008,0.0002999999999993008,True,0.0
DNA,rooted,GTR,7,-36.2323,-36.232,-36.232,4.0,0.003,0.044,-36.2323,-36.232,-36.232,4.0,0.046,0.053,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,8,-21.1144,-21.114,-21.114,4.0,0.005,0.031,-21.1139,-21.114,-21.114,4.0,0.064,0.072,False,0,0,False,both,0.0004999999999988347,0.0004999999999988347,True,0.0
DNA,rooted,GTR,9,-28.5536,-28.554,-28.554,2.0,0.002,0.041,-28.5536,-28.554,-28.554,2.0,0.021,0.029,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,10,-19.0077,-19.008,-19.008,3.0,0.002,0.021,-19.0077,-19.008,-19.008,3.0,0.031,0.039,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,1,-15.7619,-15.762,-15.762,7.0,0.004,0.027,-15.7619,-15.762,-15.762,7.0,0.047,0.345,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,2,-21.6551,-21.655,-21.655,4.0,0.004,0.033,-21.6552,-21.655,-21.655,4.0,0.048,0.057,False,0,0,False,both,-9.999999999976694e-05,9.999999999976694e-05,True,0.0
DNA,rooted,GTR+G4,3,-22.174,-22.174,-22.174,18.0,0.021,0.048,-22.174,-22.174,-22.174,18.0,0.249,0.481,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,4,-22.0407,-22.041,-22.041,3.0,0.005,0.052,-22.0398,-22.04,-22.04,3.0,0.056,0.065,False,0,0,False,both,0.0009000000000014552,0.0009000000000014552,True,0.0
DNA,rooted,GTR+G4,5,-17.6505,-17.65,-17.65,3.0,0.003,0.023,-17.6505,-17.65,-17.65,3.0,0.05,0.058,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,6,-27.9543,-27.954,-27.954,4.0,0.005,0.046,-27.9543,-27.954,-27.954,4.0,0.055,0.063,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,7,-20.493,-20.493,-20.493,13.0,0.008,0.046,-20.493,-20.493,-20.493,13.0,0.118,0.126,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,8,-31.7372,-31.737,-31.737,6.0,0.009,0.059,-31.7372,-31.737,-31.737,6.0,0.086,0.102,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,9,-17.7249,-17.725,-17.725,3.0,0.003,0.052,-17.7248,-17.725,-17.725,3.0,0.035,0.074,False,0,0,False,both,0.00010000000000331966,0.00010000000000331966,True,0.0
DNA,rooted,GTR+G4,10,-24.165,-24.165,-24.165,2.0,0.007,0.053,-24.1648,-24.165,-24.165,2.0,0.059,0.066,False,0,0,False,both,0.00019999999999953388,0.00019999999999953388,True,0.0
