len_100,NONREV_Step9fix,3.655,63.018,447.654,512.010,511.954,-4894.189,140
len_100,REV_Step9fix,6.407,68.738,399.324,469.253,468.763,-4894.189,140
len_1000,NONREV_Step9fix,2.460,33.890,259.516,294.205,294.142,-56180.293,102
len_1000,REV_Step9fix,4.043,48.527,242.344,291.636,291.621,-56180.293,102
len_10000,NONREV_Step9fix,2.617,49.305,280.650,331.185,330.602,-564208.776,102
len_10000,REV_Step9fix,6.210,115.760,237.416,354.338,353.914,-564208.775,102
len_100000,NONREV_Step9fix,11.221,123.518,850.881,978.858,977.322,-5692984.539,102
len_100000,REV_Step9fix,16.112,380.620,613.015,998.678,988.254,-5692984.536,102
