data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,rooted,LG+C60,4,-60.1356,-60.136,-60.136,2.0,0.161,0.186,-89.5002,-89.5,-89.5,2.0,0.592,0.626,False,0,0,False,both,-29.36460000000001,29.36460000000001,False,0.0
AA,rooted,LG+C60,5,-55.6071,-55.607,-55.607,3.0,0.213,0.239,-93.4043,-93.404,-93.404,2.0,0.62,0.68,False,0,0,False,both,-37.797200000000004,37.797200000000004,False,-1.0
AA,rooted,LG+C60,6,-45.3339,-45.334,-45.334,3.0,0.174,0.238,-70.8952,-70.895,-70.895,2.0,0.611,0.641,False,0,0,False,both,-25.561300000000003,25.561300000000003,False,-1.0
AA,rooted,LG+C60,7,-42.8248,-42.825,-42.825,4.0,0.329,0.374,-96.2841,-96.284,-96.284,2.0,0.584,0.614,False,0,0,False,both,-53.45929999999999,53.45929999999999,False,-2.0
AA,rooted,LG+C60,8,-30.7472,-30.747,-30.747,2.0,0.079,0.103,-66.6042,-66.604,-66.604,2.0,0.467,0.51,False,0,0,False,both,-35.857000000000006,35.857000000000006,False,0.0
AA,rooted,LG+C60,9,-41.3954,-41.395,-41.395,3.0,0.171,0.21,-84.6761,-84.676,-84.676,2.0,0.56,0.607,False,0,0,False,both,-43.2807,43.2807,False,-1.0
AA,rooted,LG+C60,10,-34.5295,-34.529,-34.529,3.0,0.184,0.229,-79.0731,-79.073,-79.073,2.0,0.458,0.526,False,0,0,False,both,-44.5436,44.5436,False,-1.0
AA,rooted,LG+G4,1,-42.6132,-42.613,-42.613,2.0,0.004,0.015,-42.6132,-42.613,-42.613,2.0,0.034,0.043,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,2,-43.5726,-43.573,-43.573,3.0,0.006,0.027,-43.5726,-43.573,-43.573,3.0,0.044,0.052,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,3,-34.2152,-34.215,-34.215,2.0,0.005,0.031,-34.2152,-34.215,-34.215,2.0,0.032,0.04,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,4,-58.3442,-58.344,-58.344,2.0,0.006,0.046,-58.3442,-58.344,-58.344,2.0,0.029,0.037,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,5,-50.6037,-50.604,-50.604,2.0,0.005,0.022,-50.6037,-50.604,-50.604,2.0,0.038,0.048,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,6,-51.8538,-51.854,-51.854,3.0,0.006,0.03,-51.8538,-51.854,-51.854,3.0,0.053,0.061,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,7,-66.5284,-66.528,-66.528,3.0,0.004,0.014,-66.5284,-66.528,-66.528,3.0,0.05,0.162,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,8,-45.1632,-45.163,-45.163,3.0,0.009,0.041,-45.1632,-45.163,-45.163,3.0,0.064,0.107,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,9,-28.2178,-28.218,-28.218,2.0,0.009,0.054,-28.2178,-28.218,-28.218,2.0,0.031,0.041,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+G4,10,-52.2317,-52.232,-52.232,3.0,0.005,0.016,-52.2317,-52.232,-52.232,3.0,0.047,0.055,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,1,-57.2194,-57.219,-57.219,3.0,0.003,0.032,-57.2194,-57.219,-57.219,3.0,0.025,0.042,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,2,-47.2156,-47.216,-47.216,2.0,0.005,0.04,-47.2156,-47.216,-47.216,2.0,0.027,0.036,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,3,-40.3739,-40.374,-40.374,2.0,0.001,0.02,-40.3739,-40.374,-40.374,2.0,0.02,0.227,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,4,-53.4773,-53.477,-53.477,2.0,0.002,0.028,-53.4773,-53.477,-53.477,2.0,0.018,0.026,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,5,-57.3439,-57.344,-57.344,2.0,0.001,0.022,-57.3439,-57.344,-57.344,2.0,0.017,0.026,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,6,-51.0907,-51.091,-51.091,3.0,0.004,0.029,-51.0907,-51.091,-51.091,3.0,0.046,0.07,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,7,-56.392,-56.392,-56.392,3.0,0.003,0.031,-56.392,-56.392,-56.392,3.0,0.025,0.071,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,8,-41.0619,-41.062,-41.062,3.0,0.006,0.035,-41.0619,-41.062,-41.062,3.0,0.042,0.059,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,9,-28.9629,-28.963,-28.963,2.0,0.003,0.04,-28.9629,-28.963,-28.963,2.0,0.019,0.033,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I,10,-42.5409,-42.541,-42.541,3.0,0.002,0.037,-42.5409,-42.541,-42.541,3.0,0.016,0.025,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I+G4,1,-44.8068,,-44.807,,,0.111,-44.8065,,-44.807,,,0.654,False,0,0,False,both,0.00030000000000285354,0.00030000000000285354,True,
AA,rooted,LG+I+G4,2,-45.2131,,-45.213,,,0.105,-45.4587,,-45.459,,,0.446,False,0,0,False,both,-0.24560000000000315,0.24560000000000315,False,
AA,rooted,LG+I+G4,3,-28.9853,,-28.985,,,0.054,-28.9853,,-28.985,,,0.276,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,4,-46.584,,-46.584,,,0.082,-46.5922,,-46.592,,,0.563,False,0,0,False,both,-0.0081999999999951,0.0081999999999951,True,
AA,rooted,LG+I+G4,5,-36.2596,,-36.26,,,0.044,-36.5068,,-36.507,,,0.472,False,0,0,False,both,-0.24719999999999942,0.24719999999999942,False,
AA,rooted,LG+I+G4,6,-42.1374,,-42.137,,,0.058,-42.2051,,-42.205,,,0.552,False,0,0,False,both,-0.06770000000000209,0.06770000000000209,False,
AA,rooted,LG+I+G4,7,-46.5342,,-46.534,,,0.127,-46.8989,,-46.899,,,0.386,False,0,0,False,both,-0.36469999999999914,0.36469999999999914,False,
AA,rooted,LG+I+G4,8,-36.8361,,-36.836,,,0.073,-36.8378,,-36.838,,,0.325,False,0,0,False,both,-0.0016999999999995907,0.0016999999999995907,True,
AA,rooted,LG+I+G4,9,-48.2382,,-48.238,,,0.08,-48.6595,,-48.659,,,0.42,False,0,0,False,both,-0.42130000000000223,0.42130000000000223,False,
AA,rooted,LG+I+G4,10,-42.3753,,-42.375,,,0.082,-42.526,,-42.526,,,0.55,False,0,0,False,both,-0.1507000000000005,0.1507000000000005,False,
AA,rooted,LG+R4,1,-60.6027,-60.603,-60.603,3.0,0.023,0.058,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.068174839,0.0962159634,True,5,251,True,both,-7037.2244,7037.2244,False,-2.0
AA,rooted,LG+R4,2,-48.1782,-48.178,-48.178,3.0,0.012,0.021,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0684380531,0.0949311256,True,5,251,True,both,-7049.6489,7049.6489,False,-2.0
AA,rooted,LG+R4,3,-55.1647,-55.165,-55.165,3.0,0.014,0.025,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0602869987,0.0686838627,True,5,251,True,both,-7042.6624,7042.6624,False,-2.0
AA,rooted,LG+R4,4,-50.9005,-50.9,-50.9,3.0,0.024,0.06,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0611031055,0.0710520744,True,5,251,True,both,-7046.926600000001,7046.926600000001,False,-2.0
AA,rooted,LG+R4,5,-46.2455,-46.246,-46.246,3.0,0.019,0.047,-47.29,-47.2900162184,-47.2900162184,2.0,0.0656628609,0.0745790005,False,0,0,False,both,-1.0444999999999993,1.0444999999999993,False,-1.0
AA,rooted,LG+R4,6,-54.0278,-54.028,-54.028,6.0,0.026,0.042,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0661790371,0.0958459377,True,5,251,True,both,-7043.799300000001,7043.799300000001,False,-5.0
AA,rooted,LG+R4,7,-35.4523,-35.452,-35.452,2.0,0.009,0.026,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0457699299,0.05337286,True,3,251,True,both,-7062.3748000000005,7062.3748000000005,False,-1.0
AA,rooted,LG+R4,8,-40.5633,-40.563,-40.563,3.0,0.015,0.026,-40.6201,-40.62,-40.62,2.0,0.024,0.042,False,0,0,False,both,-0.056800000000002626,0.056800000000002626,False,-1.0
AA,rooted,LG+R4,9,-68.7165,-68.716,-68.716,3.0,0.013,0.022,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0593688488,0.0767259598,True,5,251,True,both,-7029.1106,7029.1106,False,-2.0
AA,rooted,LG+R4,10,-53.2021,-53.202,-53.202,2.0,0.01,0.021,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0705652237,0.0987558365,True,5,251,True,both,-7044.625,7044.625,False,-1.0
AA,unrooted,LG,1,-39.1115,-39.112,-39.112,1.0,0.0,0.035,-39.1115,-39.112,-39.112,1.0,0.011,0.019,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,2,-34.0114,-34.011,-34.011,1.0,0.0,0.021,-34.0114,-34.011,-34.011,1.0,0.013,0.021,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,3,-42.58,-42.58,-42.58,1.0,0.001,0.048,-42.58,-42.58,-42.58,1.0,0.013,0.03,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,4,-33.1938,-33.194,-33.194,1.0,0.0,0.021,-33.1938,-33.194,-33.194,1.0,0.014,0.102,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,5,-33.1292,-33.129,-33.129,1.0,0.001,0.054,-33.1292,-33.129,-33.129,1.0,0.013,0.023,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,6,-36.2758,-36.276,-36.276,1.0,0.0,0.028,-36.2758,-36.276,-36.276,1.0,0.008,0.019,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,7,-51.49,-51.49,-51.49,1.0,0.0,0.024,-51.49,-51.49,-51.49,1.0,0.012,0.02,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,8,-59.9108,-59.911,-59.911,1.0,0.0,0.029,-59.9108,-59.911,-59.911,1.0,0.011,0.023,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,9,-46.0654,-46.065,-46.065,1.0,0.001,0.035,-46.0654,-46.065,-46.065,1.0,0.012,0.037,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG,10,-26.8698,-26.87,-26.87,1.0,0.0,0.028,-26.8698,-26.87,-26.87,1.0,0.009,0.023,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+C60,1,-40.979,-40.979,-40.979,3.0,0.223,0.292,-89.5385,-89.539,-89.539,2.0,0.594,0.622,False,0,0,False,both,-48.5595,48.5595,False,-1.0
AA,unrooted,LG+C60,2,-43.4233,-43.423,-43.423,2.0,0.148,0.188,-66.019,-66.019,-66.019,2.0,0.578,0.609,False,0,0,False,both,-22.595700000000008,22.595700000000008,False,0.0
AA,unrooted,LG+C60,3,-54.5806,-54.581,-54.581,3.0,0.25,0.305,-85.6111,-85.611,-85.611,2.0,0.594,0.637,False,0,0,False,both,-31.030499999999996,31.030499999999996,False,-1.0
AA,unrooted,LG+C60,4,-53.6699,-53.67,-53.67,3.0,0.185,0.218,-91.8151,-91.815,-91.815,2.0,0.603,0.632,False,0,0,False,both,-38.1452,38.1452,False,-1.0
AA,unrooted,LG+C60,5,-32.052,-32.052,-32.052,2.0,0.079,0.149,-68.0634,-68.063,-68.063,2.0,0.342,0.384,False,0,0,False,both,-36.0114,36.0114,False,0.0
AA,unrooted,LG+C60,6,-42.6845,-42.684,-42.684,3.0,0.177,0.262,-90.1662,-90.166,-90.166,2.0,0.552,0.581,False,0,0,False,both,-47.481700000000004,47.481700000000004,False,-1.0
AA,unrooted,LG+C60,7,-48.4746,-48.475,-48.475,4.0,0.262,0.306,-58.9594,-58.959,-58.959,2.0,0.582,0.611,False,0,0,False,both,-10.4848,10.4848,False,-2.0
AA,unrooted,LG+C60,8,-44.1678,-44.168,-44.168,3.0,0.188,0.278,-71.6126,-71.613,-71.613,2.0,0.564,0.593,False,0,0,False,both,-27.4448,27.4448,False,-1.0
AA,unrooted,LG+C60,9,-34.5222,-34.522,-34.522,3.0,0.322,0.381,-82.4043,-82.404,-82.404,2.0,0.573,0.602,False,0,0,False,both,-47.88210000000001,47.88210000000001,False,-1.0
AA,unrooted,LG+C60,10,-34.678,-34.678,-34.678,3.0,0.284,0.345,-67.8917,-67.892,-67.892,2.0,0.564,0.76,False,0,0,False,both,-33.2137,33.2137,False,-1.0
AA,unrooted,LG+G4,1,-51.5526,-51.553,-51.553,3.0,0.005,0.027,-51.5526,-51.553,-51.553,3.0,0.036,0.046,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,2,-45.9581,-45.958,-45.958,2.0,0.002,0.015,-45.9581,-45.958,-45.958,2.0,0.032,0.04,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,3,-65.4274,-65.427,-65.427,3.0,0.014,0.04,-65.4274,-65.427,-65.427,3.0,0.06,0.068,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,4,-46.2536,-46.254,-46.254,3.0,0.005,0.024,-46.2536,-46.254,-46.254,3.0,0.04,0.057,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,5,-41.6674,-41.667,-41.667,3.0,0.005,0.03,-41.6674,-41.667,-41.667,3.0,0.028,0.036,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,6,-46.607,-46.607,-46.607,3.0,0.01,0.038,-46.607,-46.607,-46.607,3.0,0.058,0.068,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,7,-33.4254,-33.425,-33.425,2.0,0.003,0.029,-33.4254,-33.425,-33.425,2.0,0.021,0.029,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,8,-29.2651,-29.265,-29.265,2.0,0.005,0.032,-29.2651,-29.265,-29.265,2.0,0.027,0.034,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,9,-47.7809,-47.781,-47.781,3.0,0.005,0.052,-47.7809,-47.781,-47.781,3.0,0.037,0.045,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+G4,10,-56.5387,-56.539,-56.539,2.0,0.008,0.046,-56.5387,-56.539,-56.539,2.0,0.037,0.054,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,1,-32.8483,-32.848,-32.848,2.0,0.003,0.02,-32.8483,-32.848,-32.848,2.0,0.02,0.037,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,2,-60.8509,-60.851,-60.851,2.0,0.002,0.035,-60.8509,-60.851,-60.851,2.0,0.019,0.029,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,3,-41.2129,-41.213,-41.213,2.0,0.002,0.03,-41.2129,-41.213,-41.213,2.0,0.017,0.025,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,4,-42.6494,-42.649,-42.649,2.0,0.002,0.05,-42.6494,-42.649,-42.649,2.0,0.013,0.021,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,5,-64.9414,-64.941,-64.941,2.0,0.002,0.022,-64.9414,-64.941,-64.941,2.0,0.016,0.024,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,6,-54.8024,-54.802,-54.802,2.0,0.002,0.04,-54.8024,-54.802,-54.802,2.0,0.019,0.028,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,7,-42.9675,-42.968,-42.968,2.0,0.004,0.032,-42.9675,-42.968,-42.968,2.0,0.029,0.046,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,8,-57.777,-57.777,-57.777,2.0,0.004,0.031,-57.777,-57.777,-57.777,2.0,0.025,0.034,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,9,-33.6774,-33.677,-33.677,2.0,0.002,0.021,-33.6774,-33.677,-33.677,2.0,0.02,0.028,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I,10,-38.1485,-38.148,-38.148,3.0,0.001,0.01,-38.1485,-38.148,-38.148,3.0,0.016,0.025,False,0,0,False,both,0.0,0.0,True,0.0
AA,unrooted,LG+I+G4,1,-44.1689,,-44.169,,,0.042,-44.2019,,-44.202,,,0.574,False,0,0,False,both,-0.03300000000000125,0.03300000000000125,False,
AA,unrooted,LG+I+G4,2,-51.1984,,-51.198,,,0.072,-7097.8271,,-7097.827,,,0.272,True,50,32,False,both,-7046.6287,7046.6287,False,
AA,unrooted,LG+I+G4,3,-42.4307,,-42.431,,,0.079,-42.5206,,-42.521,,,0.41,False,0,0,False,both,-0.08990000000000009,0.08990000000000009,False,
AA,unrooted,LG+I+G4,4,-52.6315,,-52.631,,,0.041,-52.8294,,-52.829,,,0.538,False,0,0,False,both,-0.19789999999999708,0.19789999999999708,False,
AA,unrooted,LG+I+G4,5,-38.9141,,-38.914,,,0.067,-39.3757,,-39.376,,,0.289,False,0,0,False,both,-0.46160000000000423,0.46160000000000423,False,
