backend,taxa,sites,patterns,likelihood,time,treefile,run_number
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-102915332.041,13.19,tree_6,run9
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-102915332.041,1.647,tree_6,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-102915332.041,0.925,tree_6,run4
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-102915332.041,12.909,tree_6,run1
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-102915332.041,12.91,tree_6,run2
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-102915332.041,0.914,tree_6,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-102915332.041,0.922,tree_6,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-102915332.041,1.665,tree_6,run2
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.909,tree_7,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.631,tree_7,run7
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.621,tree_7,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.61,tree_7,run8
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.232,tree_7,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.31,tree_7,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.923,tree_7,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.125,tree_7,run7
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.347,tree_7,run9
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.907,tree_7,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.995,tree_7,run8
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.589,tree_7,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.135,tree_7,run1
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.643,tree_7,run6
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.904,tree_7,run7
