data_type,tree_type,model,tree,backend,run,walltime,cputime,log_likelihood,tree_length,opt_time
AA,unrooted,LG,tree_5,GPU_TIP_STATE,10,18.26,17.901,-86382770.364,19.61,15.313
AA,unrooted,LG,tree_5,GPU_TIP_STATE,5,18.184,17.789,-86382770.364,19.61,15.279
AA,unrooted,LG,tree_5,GPU_TIP_STATE,8,18.127,17.782,-86382770.364,19.61,15.268
AA,unrooted,LG,tree_5,GPU_TIP_STATE,6,18.134,17.805,-86382770.364,19.61,15.302
AA,unrooted,LG,tree_5,GPU_TIP_STATE,7,18.099,17.775,-86382770.364,19.61,15.261
AA,unrooted,LG,tree_5,GPU_TIP_STATE,9,18.168,17.803,-86382770.364,19.61,15.31
AA,unrooted,LG,tree_5,GPU_TIP_STATE,4,18.142,17.798,-86382770.364,19.61,15.294
AA,unrooted,LG,tree_5,GPU_TIP_STATE,2,18.209,17.864,-86382770.364,19.61,15.315
AA,unrooted,LG,tree_5,GPU_TIP_STATE,1,18.275,17.886,-86382770.364,19.61,15.304
AA,unrooted,LG,tree_6,GPU_TIP_STATE,4,18.163,17.824,-84301496.968,18.591,15.377
AA,unrooted,LG,tree_6,GPU_TIP_STATE,9,18.287,17.914,-84301496.968,18.591,15.396
AA,unrooted,LG,tree_6,GPU_TIP_STATE,7,18.12,17.754,-84301496.968,18.591,15.332
AA,unrooted,LG,tree_6,GPU_TIP_STATE,1,18.344,17.956,-84301496.968,18.591,15.372
AA,unrooted,LG,tree_6,GPU_TIP_STATE,2,18.299,17.94,-84301496.968,18.591,15.407
AA,unrooted,LG,tree_6,GPU_TIP_STATE,3,18.199,17.861,-84301496.968,18.591,15.35
AA,unrooted,LG,tree_6,GPU_TIP_STATE,6,18.249,17.921,-84301496.968,18.591,15.388
AA,unrooted,LG,tree_6,GPU_TIP_STATE,8,18.261,17.888,-84301496.968,18.591,15.348
AA,unrooted,LG,tree_6,GPU_TIP_STATE,5,18.268,17.917,-84301496.968,18.591,15.377
AA,unrooted,LG,tree_6,GPU_TIP_STATE,10,18.35,17.953,-84301496.968,18.591,15.408
AA,unrooted,LG,tree_7,GPU_TIP_STATE,3,18.232,17.894,-87134163.126,19.77,15.368
AA,unrooted,LG,tree_7,GPU_TIP_STATE,6,18.233,17.907,-87134163.126,19.77,15.377
AA,unrooted,LG,tree_7,GPU_TIP_STATE,8,18.178,17.85,-87134163.126,19.77,15.345
AA,unrooted,LG,tree_7,GPU_TIP_STATE,5,18.222,17.876,-87134163.126,19.77,15.367
AA,unrooted,LG,tree_7,GPU_TIP_STATE,10,18.303,17.947,-87134163.126,19.77,15.395
AA,unrooted,LG,tree_7,GPU_TIP_STATE,4,18.167,17.828,-87134163.126,19.77,15.365
AA,unrooted,LG,tree_7,GPU_TIP_STATE,9,18.137,17.754,-87134163.126,19.77,15.376
AA,unrooted,LG,tree_7,GPU_TIP_STATE,7,18.174,17.833,-87134163.126,19.77,15.34
AA,unrooted,LG,tree_7,GPU_TIP_STATE,1,18.31,17.901,-87134163.126,19.77,15.373
AA,unrooted,LG,tree_7,GPU_TIP_STATE,2,18.254,17.911,-87134163.126,19.77,15.397
AA,unrooted,LG,tree_8,GPU_TIP_STATE,2,18.355,18.01,-81931521.002,18.249,15.442
AA,unrooted,LG,tree_8,GPU_TIP_STATE,1,18.251,17.881,-81931521.002,18.249,15.406
AA,unrooted,LG,tree_8,GPU_TIP_STATE,7,18.187,17.821,-81931521.002,18.249,15.43
AA,unrooted,LG,tree_8,GPU_TIP_STATE,9,18.286,17.946,-81931521.002,18.249,15.439
AA,unrooted,LG,tree_8,GPU_TIP_STATE,4,18.282,17.917,-81931521.002,18.249,15.421
AA,unrooted,LG,tree_8,GPU_TIP_STATE,10,18.405,18.045,-81931521.002,18.249,15.442
AA,unrooted,LG,tree_8,GPU_TIP_STATE,5,18.249,17.913,-81931521.002,18.249,15.397
AA,unrooted,LG,tree_8,GPU_TIP_STATE,8,18.155,17.783,-81931521.002,18.249,15.391
AA,unrooted,LG,tree_8,GPU_TIP_STATE,6,18.321,17.995,-81931521.002,18.249,15.44
AA,unrooted,LG,tree_8,GPU_TIP_STATE,3,18.313,17.966,-81931521.002,18.249,15.418
AA,unrooted,LG,tree_9,GPU_TIP_STATE,10,15.214,14.835,-82340194.25,18.008,12.249
AA,unrooted,LG,tree_9,GPU_TIP_STATE,5,15.089,14.758,-82340194.25,18.008,12.256
AA,unrooted,LG,tree_9,GPU_TIP_STATE,8,15.091,14.759,-82340194.25,18.008,12.242
AA,unrooted,LG,tree_9,GPU_TIP_STATE,6,15.236,14.852,-82340194.25,18.008,12.271
AA,unrooted,LG,tree_9,GPU_TIP_STATE,3,15.037,14.692,-82340194.25,18.008,12.255
AA,unrooted,LG,tree_9,GPU_TIP_STATE,2,15.21,14.83,-82340194.25,18.008,12.281
AA,unrooted,LG,tree_9,GPU_TIP_STATE,1,15.226,14.849,-82340194.25,18.008,12.274
AA,unrooted,LG,tree_9,GPU_TIP_STATE,7,15.059,14.733,-82340194.25,18.008,12.236
AA,unrooted,LG,tree_9,GPU_TIP_STATE,9,15.07,14.743,-82340194.25,18.008,12.265
AA,unrooted,LG,tree_9,GPU_TIP_STATE,4,15.117,14.772,-82340194.25,18.008,12.267
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,9,21.677,21.313,-64343405.643,18.844,18.777
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,10,21.489,21.174,-64343405.643,18.844,18.695
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,1,21.511,21.174,-64343405.643,18.844,18.711
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,6,21.48,21.125,-64343405.643,18.844,18.708
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,3,21.594,21.257,-64343405.643,18.844,18.742
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,4,21.544,21.237,-64343405.643,18.844,18.745
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,5,21.696,21.315,-64343405.643,18.844,18.757
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,2,21.613,21.273,-64343405.643,18.844,18.745
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,7,21.447,21.134,-64343405.643,18.844,18.706
DNA,unrooted,GTR,tree_1,GPU_TIP_STATE,8,21.509,21.202,-64343405.643,18.844,18.742
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,6,23.504,23.203,-66217786.827,19.418,20.821
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,1,23.695,23.347,-66217786.827,19.418,20.884
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,9,23.773,23.415,-66217786.827,19.418,20.897
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,10,23.719,23.382,-66217786.827,19.418,20.861
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,4,23.698,23.353,-66217786.827,19.418,20.884
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,3,23.655,23.344,-66217786.827,19.418,20.893
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,2,23.678,23.34,-66217786.827,19.418,20.896
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,5,23.802,23.463,-66217786.827,19.418,20.913
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,8,23.68,23.347,-66217786.827,19.418,20.889
DNA,unrooted,GTR,tree_2,GPU_TIP_STATE,7,23.587,23.27,-66217786.827,19.418,20.861
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,7,21.217,20.892,-66775543.576,19.731,18.474
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,8,21.328,21.007,-66775543.576,19.731,18.509
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,5,21.336,21.02,-66775543.576,19.731,18.507
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,2,21.385,21.051,-66775543.576,19.731,18.516
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,3,21.347,21.016,-66775543.576,19.731,18.522
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,4,21.309,20.978,-66775543.576,19.731,18.513
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,9,21.39,21.037,-66775543.576,19.731,18.517
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,10,21.277,20.953,-66775543.576,19.731,18.485
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,1,21.284,20.941,-66775543.576,19.731,18.505
DNA,unrooted,GTR,tree_3,GPU_TIP_STATE,6,21.213,20.896,-66775543.576,19.731,18.468
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,3,28.433,28.099,-68796842.673,20.6,25.639
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,4,28.413,28.082,-68796842.673,20.6,25.627
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,1,28.337,27.995,-68796842.673,20.6,25.63
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,10,28.378,28.046,-68796842.673,20.6,25.595
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,9,28.497,28.152,-68796842.673,20.6,25.611
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,6,28.341,28.018,-68796842.673,20.6,25.621
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,7,29.088,27.989,-68796842.673,20.6,25.584
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,8,28.365,28.045,-68796842.673,20.6,25.615
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,5,28.53,28.13,-68796842.673,20.6,25.63
DNA,unrooted,GTR,tree_4,GPU_TIP_STATE,2,28.401,28.023,-68796842.673,20.6,25.605
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,2,23.504,23.138,-68054876.562,20.138,20.651
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,5,23.49,23.166,-68054876.562,20.138,20.66
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,8,23.436,23.109,-68054876.562,20.138,20.661
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,7,23.347,23.028,-68054876.562,20.138,20.612
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,6,23.332,23.013,-68054876.562,20.138,20.591
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,10,23.449,23.125,-68054876.562,20.138,20.628
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,9,23.493,23.168,-68054876.562,20.138,20.646
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,1,23.346,23.021,-68054876.562,20.138,20.643
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,4,23.451,23.122,-68054876.562,20.138,20.637
DNA,unrooted,GTR,tree_5,GPU_TIP_STATE,3,23.543,23.213,-68054876.562,20.138,20.671
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,5,26.693,26.354,-62743967.673,17.749,23.813
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,2,26.617,26.3,-62743967.673,17.749,23.849
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,7,26.553,26.236,-62743967.673,17.749,23.796
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,8,26.742,26.402,-62743967.673,17.749,23.844
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,1,26.527,26.151,-62743967.673,17.749,23.8
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,10,26.599,26.26,-62743967.673,17.749,23.769
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,9,26.687,26.357,-62743967.673,17.749,23.824
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,6,26.475,26.177,-62743967.673,17.749,23.775
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,3,26.614,26.299,-62743967.673,17.749,23.833
DNA,unrooted,GTR,tree_6,GPU_TIP_STATE,4,26.636,26.3,-62743967.673,17.749,23.827
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,4,23.606,23.248,-67994364.745,19.714,20.781
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,3,23.569,23.234,-67994364.745,19.714,20.77
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,6,23.53,23.19,-67994364.745,19.714,20.731
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,10,23.604,23.271,-67994364.745,19.714,20.758
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,9,23.68,23.334,-67994364.745,19.714,20.774
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,1,23.48,23.145,-67994364.745,19.714,20.795
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,8,23.58,23.258,-67994364.745,19.714,20.768
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,7,23.472,23.156,-67994364.745,19.714,20.752
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,2,23.54,23.22,-67994364.745,19.714,20.779
DNA,unrooted,GTR,tree_7,GPU_TIP_STATE,5,23.636,23.289,-67994364.745,19.714,20.792
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,2,31.743,31.409,-67533437.34,19.722,28.938
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,5,31.858,31.449,-67533437.34,19.722,28.955
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,8,31.725,31.383,-67533437.34,19.722,28.936
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,7,31.67,31.366,-67533437.34,19.722,28.919
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,6,31.66,31.334,-67533437.34,19.722,28.907
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,10,31.783,31.429,-67533437.34,19.722,28.901
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,9,31.857,31.509,-67533437.34,19.722,28.947
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,1,31.661,31.363,-67533437.34,19.722,28.93
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,4,31.761,31.397,-67533437.34,19.722,28.945
DNA,unrooted,GTR,tree_8,GPU_TIP_STATE,3,31.823,31.484,-67533437.34,19.722,28.953
